ID,ppl
26486,415.49
26486,415.49
26487,105.05
26487,105.05
26488,562.89
26488,562.89
26489,166.84
26489,166.84
26490,215.68
26490,215.68
26491,1272.24
26491,1272.24
26492,616.40
26492,616.40
26493,351.47
26493,351.47
26494,24.24
26494,24.24
26495,36.61
26495,36.61
26496,70.68
26496,70.68
26497,130.47
26497,130.47
26498,109.45
26498,109.45
26499,213.90
26499,213.90
26500,103.71
26500,103.71
26501,60.81
26501,60.81
26502,150.13
26502,150.13
26503,94.42
26503,94.42
26504,227.88
26504,227.88
26505,1995.61
26505,1995.61
26506,61.70
26506,61.70
26507,140.75
26507,140.75
26508,122.84
26508,122.84
26509,259.08
26509,259.08
26510,51.32
26510,51.32
26511,11.51
26511,11.51
26512,52.98
26512,52.98
26513,405.74
26513,405.74
26514,634.05
26514,634.05
26515,800.82
26515,800.82
26516,575.37
26516,575.37
26517,501.81
26517,501.81
26518,113.77
26518,113.77
26519,52.94
26519,52.94
26520,871.66
26520,871.66
26521,2442.48
26521,2442.48
26522,500.03
26522,500.03
26523,531.95
26523,531.95
26524,519.06
26524,519.06
26525,44.73
26525,44.73
26526,38.75
26526,38.75
26527,21.67
26527,21.67
26528,314.46
26528,314.46
26529,36.54
26529,36.54
26530,102.05
26530,102.05
26531,53.60
26531,53.60
26532,320.73
26532,320.73
26533,255.51
26533,255.51
26534,118.20
26534,118.20
26535,95.11
26535,95.11
26536,161.44
26536,161.44
26537,781.51
26537,781.51
26538,159.18
26538,159.18
26539,302.87
26539,302.87
26540,69.96
26540,69.96
26541,455.77
26541,455.77
26542,397.03
26542,397.03
26543,226.30
26543,226.30
26544,929.94
26544,929.94
26545,540.85
26545,540.85
26546,170.00
26546,170.00
26547,372.41
26547,372.41
26548,20.65
26548,20.65
26549,185.02
26549,185.02
26550,52.53
26550,52.53
26551,204.39
26551,204.39
26552,74.61
26552,74.61
26553,266.22
26553,266.22
26554,829.78
26554,829.78
26555,257.47
26555,257.47
26556,1063.16
26556,1063.16
26557,251.60
26557,251.60
26558,494.65
26558,494.65
26559,1138.31
26559,1138.31
26560,175.28
26560,175.28
26561,296.25
26561,296.25
26562,107.69
26562,107.69
26563,798.32
26563,798.32
26564,213.91
26564,213.91
26565,22.50
26565,22.50
26566,450.42
26566,450.42
26567,218.40
26567,218.40
26568,118.99
26568,118.99
26569,228.53
26569,228.53
26570,77.60
26570,77.60
26571,285.43
26571,285.43
26572,346.03
26572,346.03
26573,524.95
26573,524.95
26574,303.25
26574,303.25
26575,72.61
26575,72.61
26576,1007.53
26576,1007.53
26577,132.53
26577,132.53
26578,145.44
26578,145.44
26579,170.84
26579,170.84
26580,382.02
26580,382.02
26581,268.04
26581,268.04
26582,93.14
26582,93.14
26583,159.24
26583,159.24
26584,126.97
26584,126.97
26585,353.66
26585,353.66
26586,385.55
26586,385.55
26587,36.86
26587,36.86
26588,216.92
26588,216.92
26589,1249.36
26589,1249.36
26590,678.04
26590,678.04
26591,331.22
26591,331.22
26592,128.85
26592,128.85
26593,119.89
26593,119.89
26594,185.69
26594,185.69
26595,186.43
26595,186.43
26596,95.18
26596,95.18
26597,47.60
26597,47.60
26598,78.91
26598,78.91
26599,401.83
26599,401.83
26600,39.98
26600,39.98
26601,280.83
26601,280.83
26602,121.07
26602,121.07
26603,446.68
26603,446.68
26604,14.83
26604,14.83
26605,210.81
26605,210.81
26606,84.20
26606,84.20
26607,322.66
26607,322.66
26608,182.22
26608,182.22
26609,368.19
26609,368.19
26610,563.98
26610,563.98
26611,54.56
26611,54.56
26612,102.88
26612,102.88
26613,112.28
26613,112.28
26614,214.84
26614,214.84
26615,145.97
26615,145.97
26616,46.43
26616,46.43
26617,54.18
26617,54.18
26618,889.41
26618,889.41
26619,762.56
26619,762.56
26620,1228.82
26620,1228.82
26621,153.18
26621,153.18
26622,217.84
26622,217.84
26623,39.15
26623,39.15
26624,77.46
26624,77.46
26625,455.25
26625,455.25
26626,456.46
26626,456.46
26627,82.83
26627,82.83
26628,73.79
26628,73.79
26629,108.50
26629,108.50
26630,59.75
26630,59.75
26631,834.36
26631,834.36
26632,366.46
26632,366.46
26633,273.99
26633,273.99
26634,113.38
26634,113.38
26635,125.58
26635,125.58
26636,94.80
26636,94.80
26637,146.53
26637,146.53
26638,76.56
26638,76.56
26639,219.66
26639,219.66
26640,117.99
26640,117.99
26641,132.10
26641,132.10
26642,183.34
26642,183.34
26643,338.09
26643,338.09
26644,255.38
26644,255.38
26645,50.05
26645,50.05
26646,278.41
26646,278.41
26647,554.56
26647,554.56
26648,21.04
26648,21.04
26649,13.79
26649,13.79
26650,103.13
26650,103.13
26651,254.36
26651,254.36
26652,393.31
26652,393.31
26653,174.53
26653,174.53
26654,287.96
26654,287.96
26655,168.31
26655,168.31
26656,214.84
26656,214.84
26657,534.94
26657,534.94
26658,357.00
26658,357.00
26659,64.28
26659,64.28
26660,149.07
26660,149.07
26661,698.21
26661,698.21
26662,157.41
26662,157.41
26663,213.00
26663,213.00
26664,147.86
26664,147.86
26665,76.68
26665,76.68
26666,159.07
26666,159.07
26667,264.17
26667,264.17
26668,454.01
26668,454.01
26669,34.45
26669,34.45
26670,609.54
26670,609.54
26671,38.20
26671,38.20
26672,90.73
26672,90.73
26673,184.22
26673,184.22
26674,29.43
26674,29.43
26675,57.23
26675,57.23
26676,512.89
26676,512.89
26677,158.17
26677,158.17
26678,258.77
26678,258.77
26679,157.06
26679,157.06
26680,121.45
26680,121.45
26681,137.81
26681,137.81
26682,122.69
26682,122.69
26683,2166.84
26683,2166.84
26684,914.14
26684,914.14
26685,46.65
26685,46.65
26686,144.29
26686,144.29
26687,38.81
26687,38.81
26688,298.38
26688,298.38
26689,88.14
26689,88.14
26690,92.44
26690,92.44
26691,96.82
26691,96.82
26692,322.29
26692,322.29
26693,199.28
26693,199.28
26694,124.67
26694,124.67
26695,115.07
26695,115.07
26696,42.04
26696,42.04
26697,315.47
26697,315.47
26698,1059.33
26698,1059.33
26699,99.26
26699,99.26
26700,179.49
26700,179.49
26701,114.43
26701,114.43
26702,128.83
26702,128.83
26703,143.62
26703,143.62
26704,174.97
26704,174.97
26705,313.29
26705,313.29
26706,536.69
26706,536.69
26707,24.22
26707,24.22
26708,74.57
26708,74.57
26709,262.61
26709,262.61
26710,289.79
26710,289.79
26711,20.89
26711,20.89
26712,107.38
26712,107.38
26713,455.44
26713,455.44
26714,83.81
26714,83.81
26715,477.02
26715,477.02
26716,128.56
26716,128.56
26717,173.02
26717,173.02
26718,487.65
26718,487.65
26719,107.51
26719,107.51
26720,256.06
26720,256.06
26721,120.02
26721,120.02
26722,172.56
26722,172.56
26723,557.64
26723,557.64
26724,163.90
26724,163.90
26725,105.72
26725,105.72
26726,608.38
26726,608.38
26727,37.96
26727,37.96
26728,98.15
26728,98.15
26729,396.47
26729,396.47
26730,100.12
26730,100.12
26731,471.64
26731,471.64
26732,134.70
26732,134.70
26733,327.19
26733,327.19
26734,347.96
26734,347.96
26735,30.56
26735,30.56
26736,213.74
26736,213.74
26737,73.73
26737,73.73
26738,230.18
26738,230.18
26739,54.88
26739,54.88
26740,38.39
26740,38.39
26741,47.56
26741,47.56
26742,795.87
26742,795.87
26743,33.67
26743,33.67
26744,39.12
26744,39.12
26745,67.88
26745,67.88
26746,291.44
26746,291.44
26747,66.04
26747,66.04
26748,49.98
26748,49.98
26749,72.96
26749,72.96
26750,5068.29
26750,5068.29
26751,54.83
26751,54.83
26752,165.27
26752,165.27
26753,129.93
26753,129.93
26754,240.50
26754,240.50
26755,89.90
26755,89.90
26756,115.95
26756,115.95
26757,88.65
26757,88.65
26758,78.56
26758,78.56
26759,355.64
26759,355.64
26760,340.82
26760,340.82
26761,343.13
26761,343.13
26762,32.86
26762,32.86
26763,447.23
26763,447.23
26764,86.80
26764,86.80
26765,44.42
26765,44.42
26766,471.51
26766,471.51
26767,227.16
26767,227.16
26768,83.40
26768,83.40
26769,559.61
26769,559.61
26770,208.34
26770,208.34
26771,342.06
26771,342.06
26772,121.91
26772,121.91
26773,107.83
26773,107.83
26774,238.34
26774,238.34
26775,87.15
26775,87.15
26776,243.99
26776,243.99
26777,94.56
26777,94.56
26778,349.04
26778,349.04
26779,865.24
26779,865.24
26780,388.91
26780,388.91
26781,127.02
26781,127.02
26782,573.52
26782,573.52
26783,147.04
26783,147.04
26784,160.43
26784,160.43
26785,318.20
26785,318.20
26786,133.75
26786,133.75
26787,202.23
26787,202.23
26788,973.72
26788,973.72
26789,57.29
26789,57.29
26790,767.50
26790,767.50
26791,131.23
26791,131.23
26792,226.89
26792,226.89
26793,270.85
26793,270.85
26794,158.99
26794,158.99
26795,116.26
26795,116.26
26796,54.54
26796,54.54
26797,362.48
26797,362.48
26798,256.47
26798,256.47
26799,38.62
26799,38.62
26800,120.78
26800,120.78
26801,200.56
26801,200.56
26802,488.04
26802,488.04
26803,426.50
26803,426.50
26804,129.97
26804,129.97
26805,89.18
26805,89.18
26806,24.13
26806,24.13
26807,197.85
26807,197.85
26808,169.34
26808,169.34
26809,92.98
26809,92.98
26810,299.05
26810,299.05
26811,262.77
26811,262.77
26812,22.01
26812,22.01
26813,155.53
26813,155.53
26814,59.36
26814,59.36
26815,150.24
26815,150.24
26816,58.34
26816,58.34
26817,537.84
26817,537.84
26818,80.36
26818,80.36
26819,178.78
26819,178.78
26820,121.71
26820,121.71
26821,211.23
26821,211.23
26822,128.54
26822,128.54
26823,186.15
26823,186.15
26824,46.87
26824,46.87
26825,150.47
26825,150.47
26826,162.41
26826,162.41
26827,271.16
26827,271.16
26828,243.29
26828,243.29
26829,349.14
26829,349.14
26830,9.83
26830,9.83
26831,278.00
26831,278.00
26832,345.17
26832,345.17
26833,61.91
26833,61.91
26834,582.37
26834,582.37
26835,100.93
26835,100.93
26836,110.82
26836,110.82
26837,517.12
26837,517.12
26838,264.30
26838,264.30
26839,206.19
26839,206.19
26840,375.68
26840,375.68
26841,247.93
26841,247.93
26842,82.25
26842,82.25
26843,260.22
26843,260.22
26844,127.86
26844,127.86
26845,246.86
26845,246.86
26846,249.09
26846,249.09
26847,9024.81
26847,9024.81
26848,58.58
26848,58.58
26849,132.35
26849,132.35
26850,182.48
26850,182.48
26851,223.90
26851,223.90
26852,102.50
26852,102.50
26853,1768.22
26853,1768.22
26854,289.44
26854,289.44
26855,163.24
26855,163.24
26856,967.75
26856,967.75
26857,132.04
26857,132.04
26858,171.42
26858,171.42
26859,144.40
26859,144.40
26860,484.34
26860,484.34
26861,92.18
26861,92.18
26862,153.15
26862,153.15
26863,92.98
26863,92.98
26864,377.81
26864,377.81
26865,394.85
26865,394.85
26866,161.16
26866,161.16
26867,58.62
26867,58.62
26868,309.96
26868,309.96
26869,431.22
26869,431.22
26870,332.60
26870,332.60
26871,371.53
26871,371.53
26872,354.62
26872,354.62
26873,188.07
26873,188.07
26874,202.07
26874,202.07
26875,354.36
26875,354.36
26876,864.57
26876,864.57
26877,189.08
26877,189.08
26878,1373.12
26878,1373.12
26879,388.36
26879,388.36
26880,319.90
26880,319.90
26881,296.40
26881,296.40
26882,152.28
26882,152.28
26883,267.77
26883,267.77
26884,240.76
26884,240.76
26885,161.08
26885,161.08
26886,88.21
26886,88.21
26887,61.58
26887,61.58
26888,176.11
26888,176.11
26889,433.21
26889,433.21
26890,124.66
26890,124.66
26891,181.82
26891,181.82
26892,191.49
26892,191.49
26893,34.56
26893,34.56
26894,121.16
26894,121.16
26895,39.07
26895,39.07
26896,67.80
26896,67.80
26897,31.12
26897,31.12
26898,1057.29
26898,1057.29
26899,89.94
26899,89.94
26900,88.69
26900,88.69
26901,631.33
26901,631.33
26902,329.71
26902,329.71
26903,985.22
26903,985.22
26904,140.82
26904,140.82
26905,78.80
26905,78.80
26906,554.37
26906,554.37
26907,261.14
26907,261.14
26908,68.13
26908,68.13
26909,347.84
26909,347.84
26910,29.06
26910,29.06
26911,1278.59
26911,1278.59
26912,314.63
26912,314.63
26913,145.03
26913,145.03
26914,50.50
26914,50.50
26915,317.91
26915,317.91
26916,16.15
26916,16.15
26917,119.39
26917,119.39
26918,207.72
26918,207.72
26919,264.98
26919,264.98
26920,428.28
26920,428.28
26921,36.46
26921,36.46
26922,141.23
26922,141.23
26923,153.15
26923,153.15
26924,111.53
26924,111.53
26925,369.54
26925,369.54
26926,77.14
26926,77.14
26927,188.96
26927,188.96
26928,123.38
26928,123.38
26929,275.53
26929,275.53
26930,29.48
26930,29.48
26931,815.52
26931,815.52
26932,54.69
26932,54.69
26933,122.14
26933,122.14
26934,227.15
26934,227.15
26935,152.19
26935,152.19
26936,326.46
26936,326.46
26937,340.45
26937,340.45
26938,168.84
26938,168.84
26939,79.18
26939,79.18
26940,92.84
26940,92.84
26941,106.37
26941,106.37
26942,624.59
26942,624.59
26943,527.47
26943,527.47
26944,720.72
26944,720.72
26945,148.68
26945,148.68
26946,272.78
26946,272.78
26947,506.49
26947,506.49
26948,86.93
26948,86.93
26949,332.71
26949,332.71
26950,49.18
26950,49.18
26951,31.39
26951,31.39
26952,472.25
26952,472.25
26953,427.98
26953,427.98
26954,161.94
26954,161.94
26955,42.43
26955,42.43
26956,639.78
26956,639.78
26957,43.59
26957,43.59
26958,99.75
26958,99.75
26959,257.65
26959,257.65
26960,130.61
26960,130.61
26961,99.43
26961,99.43
26962,312.96
26962,312.96
26963,308.41
26963,308.41
26964,326.93
26964,326.93
26965,128.46
26965,128.46
26966,148.26
26966,148.26
26967,27.93
26967,27.93
26968,317.02
26968,317.02
26969,456.01
26969,456.01
26970,128.65
26970,128.65
26971,75.13
26971,75.13
26972,149.43
26972,149.43
26973,27.29
26973,27.29
26974,416.34
26974,416.34
26975,309.86
26975,309.86
26976,89.04
26976,89.04
26977,50.99
26977,50.99
26978,244.23
26978,244.23
26979,121.35
26979,121.35
26980,167.49
26980,167.49
26981,265.83
26981,265.83
26982,213.18
26982,213.18
26983,270.46
26983,270.46
26984,84.50
26984,84.50
26985,16.11
26985,16.11
26986,230.12
26986,230.12
26987,483.01
26987,483.01
26988,324.62
26988,324.62
26989,33.45
26989,33.45
26990,44.99
26990,44.99
26991,1064.08
26991,1064.08
26992,44.29
26992,44.29
26993,209.08
26993,209.08
26994,314.71
26994,314.71
26995,164.19
26995,164.19
26996,358.08
26996,358.08
26997,162.04
26997,162.04
26998,37.07
26998,37.07
26999,142.05
26999,142.05
27000,131.14
27000,131.14
27001,223.03
27001,223.03
27002,89.53
27002,89.53
27003,54.17
27003,54.17
27004,505.61
27004,505.61
27005,118.06
27005,118.06
27006,207.41
27006,207.41
27007,24.83
27007,24.83
27008,140.79
27008,140.79
27009,23.33
27009,23.33
27010,124.53
27010,124.53
27011,106.96
27011,106.96
27012,118.26
27012,118.26
27013,133.91
27013,133.91
27014,11.42
27014,11.42
27015,45.77
27015,45.77
27016,257.82
27016,257.82
27017,55.66
27017,55.66
27018,340.00
27018,340.00
27019,178.91
27019,178.91
27020,158.13
27020,158.13
27021,372.38
27021,372.38
27022,216.06
27022,216.06
27023,95.09
27023,95.09
27024,212.28
27024,212.28
27025,363.33
27025,363.33
27026,177.14
27026,177.14
27027,438.29
27027,438.29
27028,164.57
27028,164.57
27029,320.20
27029,320.20
27030,102.49
27030,102.49
27031,16.55
27031,16.55
27032,426.59
27032,426.59
27033,360.08
27033,360.08
27034,18.32
27034,18.32
27035,91.20
27035,91.20
27036,599.43
27036,599.43
27037,1681.82
27037,1681.82
27038,207.31
27038,207.31
27039,331.22
27039,331.22
27040,526.87
27040,526.87
27041,630.04
27041,630.04
27042,103.39
27042,103.39
27043,242.90
27043,242.90
27044,46.60
27044,46.60
27045,12.55
27045,12.55
27046,218.36
27046,218.36
27047,252.88
27047,252.88
27048,8.35
27048,8.35
27049,194.05
27049,194.05
27050,232.22
27050,232.22
27051,488.47
27051,488.47
27052,82.28
27052,82.28
27053,213.39
27053,213.39
27054,313.11
27054,313.11
27055,62.54
27055,62.54
27056,273.45
27056,273.45
27057,464.86
27057,464.86
27058,109.46
27058,109.46
27059,1287.77
27059,1287.77
27060,287.16
27060,287.16
27061,321.30
27061,321.30
27062,53.17
27062,53.17
27063,168.74
27063,168.74
27064,65.03
27064,65.03
27065,896.68
27065,896.68
27066,143.89
27066,143.89
27067,50.86
27067,50.86
27068,253.21
27068,253.21
27069,554.31
27069,554.31
27070,41.19
27070,41.19
27071,16.39
27071,16.39
27072,304.96
27072,304.96
27073,108.94
27073,108.94
27074,225.93
27074,225.93
27075,174.85
27075,174.85
27076,373.41
27076,373.41
27077,195.40
27077,195.40
27078,45.85
27078,45.85
27079,150.82
27079,150.82
27080,84.17
27080,84.17
27081,202.94
27081,202.94
27082,272.20
27082,272.20
27083,100.00
27083,100.00
27084,135.93
27084,135.93
27085,254.70
27085,254.70
27086,27.04
27086,27.04
27087,104.38
27087,104.38
27088,254.09
27088,254.09
27089,1654.75
27089,1654.75
27090,103.23
27090,103.23
27091,261.47
27091,261.47
27092,1323.84
27092,1323.84
27093,273.43
27093,273.43
27094,1922.53
27094,1922.53
27095,2796.51
27095,2796.51
27096,87.08
27096,87.08
27097,6.96
27097,6.96
27098,238.71
27098,238.71
27099,900.53
27099,900.53
27100,2536.84
27100,2536.84
27101,592.23
27101,592.23
27102,68.09
27102,68.09
27103,8992.54
27103,8992.54
27104,262.69
27104,262.69
27105,231.34
27105,231.34
27106,142.91
27106,142.91
27107,216.70
27107,216.70
27108,16.20
27108,16.20
27109,326.46
27109,326.46
27110,48.98
27110,48.98
27111,70.82
27111,70.82
27112,86.73
27112,86.73
27113,37.32
27113,37.32
27114,367.76
27114,367.76
27115,82.48
27115,82.48
27116,544.51
27116,544.51
27117,137.73
27117,137.73
27118,333.51
27118,333.51
27119,61.94
27119,61.94
27120,338.54
27120,338.54
27121,105.21
27121,105.21
27122,222.81
27122,222.81
27123,135.72
27123,135.72
27124,146.93
27124,146.93
27125,217.39
27125,217.39
27126,68.29
27126,68.29
27127,197.00
27127,197.00
27128,172.47
27128,172.47
27129,93.67
27129,93.67
27130,427.16
27130,427.16
27131,68.60
27131,68.60
27132,66.69
27132,66.69
27133,62.85
27133,62.85
27134,816.97
27134,816.97
27135,315.88
27135,315.88
27136,106.61
27136,106.61
27137,89.84
27137,89.84
27138,84.02
27138,84.02
27139,102.18
27139,102.18
27140,248.73
27140,248.73
27141,285.84
27141,285.84
27142,114.61
27142,114.61
27143,382.58
27143,382.58
27144,490.28
27144,490.28
27145,344.62
27145,344.62
27146,181.28
27146,181.28
27147,198.36
27147,198.36
27148,131.23
27148,131.23
27149,146.70
27149,146.70
27150,263.84
27150,263.84
27151,1041.89
27151,1041.89
27152,89.80
27152,89.80
27153,125.52
27153,125.52
27154,252.13
27154,252.13
27155,157.77
27155,157.77
27156,290.49
27156,290.49
27157,163.41
27157,163.41
27158,289.82
27158,289.82
27159,180.02
27159,180.02
27160,419.87
27160,419.87
27161,258.43
27161,258.43
27162,29.42
27162,29.42
27163,716.44
27163,716.44
27164,36.08
27164,36.08
27165,99.34
27165,99.34
27166,685.61
27166,685.61
27167,782.44
27167,782.44
27168,34.40
27168,34.40
27169,28.41
27169,28.41
27170,14.43
27170,14.43
27171,93.79
27171,93.79
27172,52.70
27172,52.70
27173,273.11
27173,273.11
27174,249.78
27174,249.78
27175,212.06
27175,212.06
27176,90.59
27176,90.59
27177,237.08
27177,237.08
27178,182.19
27178,182.19
27179,268.71
27179,268.71
27180,149.70
27180,149.70
27181,52.06
27181,52.06
27182,758.14
27182,758.14
27183,608.92
27183,608.92
27184,162.57
27184,162.57
27185,460.45
27185,460.45
27186,430.63
27186,430.63
27187,134.23
27187,134.23
27188,30.17
27188,30.17
27189,420.68
27189,420.68
27190,236.99
27190,236.99
27191,117.58
27191,117.58
27192,207.58
27192,207.58
27193,408.86
27193,408.86
27194,86.93
27194,86.93
27195,44.67
27195,44.67
27196,12.71
27196,12.71
27197,40.78
27197,40.78
27198,562.07
27198,562.07
27199,1325.05
27199,1325.05
27200,25.82
27200,25.82
27201,69.23
27201,69.23
27202,331.68
27202,331.68
27203,145.38
27203,145.38
27204,349.05
27204,349.05
27205,159.32
27205,159.32
27206,937.69
27206,937.69
27207,176.37
27207,176.37
27208,279.58
27208,279.58
27209,103.75
27209,103.75
27210,149.69
27210,149.69
27211,253.32
27211,253.32
27212,292.73
27212,292.73
27213,611.47
27213,611.47
27214,1001.30
27214,1001.30
27215,190.74
27215,190.74
27216,201.30
27216,201.30
27217,124.91
27217,124.91
27218,250.63
27218,250.63
27219,179.60
27219,179.60
27220,321.22
27220,321.22
27221,171.74
27221,171.74
27222,1002.36
27222,1002.36
27223,1303.10
27223,1303.10
27224,1094.74
27224,1094.74
27225,91.96
27225,91.96
27226,152.14
27226,152.14
27227,57.65
27227,57.65
27228,428.32
27228,428.32
27229,3074.00
27229,3074.00
27230,133.01
27230,133.01
27231,2725.92
27231,2725.92
27232,375.96
27232,375.96
27233,201.91
27233,201.91
27234,214.96
27234,214.96
27235,135.52
27235,135.52
27236,318.83
27236,318.83
27237,384.32
27237,384.32
27238,164.39
27238,164.39
27239,38.66
27239,38.66
27240,67.28
27240,67.28
27241,70.87
27241,70.87
27242,308.78
27242,308.78
27243,142.97
27243,142.97
27244,98.34
27244,98.34
27245,1112.47
27245,1112.47
27246,579.21
27246,579.21
27247,838.88
27247,838.88
27248,863.25
27248,863.25
27249,197.14
27249,197.14
27250,178.17
27250,178.17
27251,121.44
27251,121.44
27252,508.42
27252,508.42
27253,787.57
27253,787.57
27254,38.06
27254,38.06
27255,878.82
27255,878.82
27256,54.37
27256,54.37
27257,1123.73
27257,1123.73
27258,50.69
27258,50.69
27259,2070.13
27259,2070.13
27260,83.97
27260,83.97
27261,21.90
27261,21.90
27262,475.70
27262,475.70
27263,1797.97
27263,1797.97
27264,393.89
27264,393.89
27265,260.82
27265,260.82
27266,384.50
27266,384.50
27267,242.82
27267,242.82
27268,397.90
27268,397.90
27269,331.22
27269,331.22
27270,127.77
27270,127.77
27271,366.73
27271,366.73
27272,153.66
27272,153.66
27273,248.82
27273,248.82
27274,308.34
27274,308.34
27275,129.99
27275,129.99
27276,217.49
27276,217.49
27277,54.29
27277,54.29
27278,23.82
27278,23.82
27279,154.44
27279,154.44
27280,86.92
27280,86.92
27281,977.53
27281,977.53
27282,460.22
27282,460.22
27283,49.06
27283,49.06
27284,108.98
27284,108.98
27285,230.89
27285,230.89
27286,126.02
27286,126.02
27287,202.25
27287,202.25
27288,193.02
27288,193.02
27289,413.11
27289,413.11
27290,208.46
27290,208.46
27291,108.48
27291,108.48
27292,59.23
27292,59.23
27293,3.57
27293,3.57
27294,475.44
27294,475.44
27295,40.12
27295,40.12
27296,193.59
27296,193.59
27297,573.31
27297,573.31
27298,536.20
27298,536.20
27299,195.00
27299,195.00
27300,135.21
27300,135.21
27301,234.85
27301,234.85
27302,202.35
27302,202.35
27303,234.07
27303,234.07
27304,24.79
27304,24.79
27305,16.06
27305,16.06
27306,381.04
27306,381.04
27307,207.69
27307,207.69
27308,188.55
27308,188.55
27309,65.04
27309,65.04
27310,224.57
27310,224.57
27311,129.99
27311,129.99
27312,41.49
27312,41.49
27313,270.70
27313,270.70
27314,103.96
27314,103.96
27315,352.32
27315,352.32
27316,111.90
27316,111.90
27317,71.37
27317,71.37
27318,251.32
27318,251.32
27319,122.47
27319,122.47
27320,90.66
27320,90.66
27321,133.31
27321,133.31
27322,400.43
27322,400.43
27323,739.47
27323,739.47
27324,176.45
27324,176.45
27325,59.69
27325,59.69
27326,138.48
27326,138.48
27327,399.84
27327,399.84
27328,181.60
27328,181.60
27329,519.36
27329,519.36
27330,195.02
27330,195.02
27331,77.60
27331,77.60
27332,376.47
27332,376.47
27333,180.53
27333,180.53
27334,223.02
27334,223.02
27335,499.18
27335,499.18
27336,239.50
27336,239.50
27337,197.81
27337,197.81
27338,282.05
27338,282.05
27339,222.08
27339,222.08
27340,477.66
27340,477.66
27341,45.69
27341,45.69
27342,129.16
27342,129.16
27343,236.22
27343,236.22
27344,229.42
27344,229.42
27345,295.55
27345,295.55
27346,42.02
27346,42.02
27347,320.62
27347,320.62
27348,294.24
27348,294.24
27349,147.53
27349,147.53
27350,96.32
27350,96.32
27351,121.23
27351,121.23
27352,1089.22
27352,1089.22
27353,201.97
27353,201.97
27354,246.61
27354,246.61
27355,82.93
27355,82.93
27356,32.33
27356,32.33
27357,532.09
27357,532.09
27358,63.47
27358,63.47
27359,637.08
27359,637.08
27360,148.71
27360,148.71
27361,388.63
27361,388.63
27362,132.00
27362,132.00
27363,101.19
27363,101.19
27364,422.72
27364,422.72
27365,104.31
27365,104.31
27366,103.29
27366,103.29
27367,251.95
27367,251.95
27368,143.45
27368,143.45
27369,76.69
27369,76.69
27370,242.36
27370,242.36
27371,164.29
27371,164.29
27372,513.44
27372,513.44
27373,145.36
27373,145.36
27374,519.87
27374,519.87
27375,177.61
27375,177.61
27376,220.87
27376,220.87
27377,9.61
27377,9.61
27378,171.45
27378,171.45
27379,143.66
27379,143.66
27380,497.10
27380,497.10
27381,240.91
27381,240.91
27382,72.81
27382,72.81
27383,160.18
27383,160.18
27384,23.10
27384,23.10
27385,802.72
27385,802.72
27386,365.18
27386,365.18
27387,221.67
27387,221.67
27388,907.40
27388,907.40
27389,375.88
27389,375.88
27390,4907.61
27390,4907.61
27391,111.42
27391,111.42
27392,124.07
27392,124.07
27393,108.12
27393,108.12
27394,151.05
27394,151.05
27395,183.31
27395,183.31
27396,206.00
27396,206.00
27397,178.38
27397,178.38
27398,272.46
27398,272.46
27399,46.86
27399,46.86
27400,297.70
27400,297.70
27401,313.31
27401,313.31
27402,199.69
27402,199.69
27403,196.44
27403,196.44
27404,192.71
27404,192.71
27405,496.77
27405,496.77
27406,531.88
27406,531.88
27407,211.59
27407,211.59
27408,261.00
27408,261.00
27409,90.76
27409,90.76
27410,106.06
27410,106.06
27411,73.70
27411,73.70
27412,296.22
27412,296.22
27413,108.10
27413,108.10
27414,123.75
27414,123.75
27415,65.74
27415,65.74
27416,86.84
27416,86.84
27417,112.76
27417,112.76
27418,363.79
27418,363.79
27419,153.24
27419,153.24
27420,43.80
27420,43.80
27421,257.49
27421,257.49
27422,64.92
27422,64.92
27423,43.52
27423,43.52
27424,420.20
27424,420.20
27425,84.07
27425,84.07
27426,426.92
27426,426.92
27427,101.25
27427,101.25
27428,255.73
27428,255.73
27429,9.66
27429,9.66
27430,359.48
27430,359.48
27431,313.12
27431,313.12
27432,215.32
27432,215.32
27433,16.54
27433,16.54
27434,223.26
27434,223.26
27435,74.58
27435,74.58
27436,452.30
27436,452.30
27437,75.00
27437,75.00
27438,681.19
27438,681.19
27439,116.78
27439,116.78
27440,105.29
27440,105.29
27441,99.52
27441,99.52
27442,81.35
27442,81.35
27443,221.87
27443,221.87
27444,2027.72
27444,2027.72
27445,237.74
27445,237.74
27446,22.40
27446,22.40
27447,54.77
27447,54.77
27448,949.38
27448,949.38
27449,219.48
27449,219.48
27450,194.21
27450,194.21
27451,69.40
27451,69.40
27452,397.70
27452,397.70
27453,155.68
27453,155.68
27454,4978.15
27454,4978.15
27455,1182.45
27455,1182.45
27456,45.42
27456,45.42
27457,516.97
27457,516.97
27458,221.76
27458,221.76
27459,152.63
27459,152.63
27460,185.12
27460,185.12
27461,229.96
27461,229.96
27462,220.34
27462,220.34
27463,622.02
27463,622.02
27464,31.55
27464,31.55
27465,253.07
27465,253.07
27466,150.74
27466,150.74
27467,115.18
27467,115.18
27468,39.71
27468,39.71
27469,113.00
27469,113.00
27470,142.77
27470,142.77
27471,449.27
27471,449.27
27472,257.82
27472,257.82
27473,226.73
27473,226.73
27474,167.37
27474,167.37
27475,25.64
27475,25.64
27476,170.92
27476,170.92
27477,85.34
27477,85.34
27478,31.65
27478,31.65
27479,401.81
